Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Heart_Rate_Reserve,Calories_Per_Hour,Water_Intake_Per_Hour,BMI_Category
39,Female,56.0,1.6,184,151,69,0.89,672.0,Yoga,32.6,2.0,2,1,21.87,115,755.0561797752808,2.247191011235955,Normal
47,Male,45.9,1.93,166,159,65,1.29,1015.0,Cardio,29.6,2.0,3,2,12.32,101,786.8217054263565,1.5503875968992247,Underweight
34,Male,88.0,1.64,197,147,70,1.9,1536.0,Yoga,14.4,3.5,4,3,32.72,127,808.421052631579,1.842105263157895,Obese
43,Male,94.0,1.79,187,156,62,1.31,1012.0,HIIT,23.2,3.4,2,1,29.34,125,772.5190839694657,2.595419847328244,Overweight
53,Female,44.7,1.79,164,160,72,1.34,965.0,Yoga,26.7,2.1,3,2,13.95,92,720.1492537313433,1.5671641791044777,Underweight
18,Male,63.2,1.63,162,120,73,0.66,436.0,Cardio,27.5,2.2,3,1,23.79,89,660.6060606060606,3.3333333333333335,Normal
25,Male,95.6,1.9,190,160,72,1.47,1294.0,Cardio,23.8,2.4,4,2,26.48,118,880.2721088435375,1.6326530612244898,Overweight
52,Male,47.8,1.86,179,129,67,1.01,645.0,Yoga,24.7,2.8,3,2,13.82,112,638.6138613861386,2.772277227722772,Underweight
32,Male,85.3,1.64,178,123,69,1.77,1197.0,Cardio,13.2,3.5,4,3,31.71,109,676.271186440678,1.9774011299435028,Obese
39,Male,59.7,1.83,170,154,59,1.35,1143.0,Strength,29.1,2.3,4,2,17.83,111,846.6666666666666,1.7037037037037035,Underweight
31,Male,70.2,1.98,199,129,61,0.71,504.0,Yoga,24.2,2.5,2,1,17.91,138,709.8591549295775,3.5211267605633805,Underweight
43,Female,72.7,1.8,162,166,50,0.79,590.0,Cardio,32.8,2.1,3,1,22.44,112,746.8354430379746,2.6582278481012658,Normal
45,Female,50.4,1.79,182,130,59,0.74,433.0,Cardio,27.7,2.5,2,1,15.73,123,585.1351351351351,3.3783783783783785,Underweight
40,Male,81.7,1.74,166,133,58,0.91,666.0,Yoga,27.0,2.7,2,1,26.99,108,731.8681318681319,2.967032967032967,Overweight
31,Male,49.3,1.62,182,157,52,0.56,484.0,Strength,20.0,3.2,2,1,18.79,130,864.2857142857142,5.714285714285714,Normal
41,Female,61.9,1.64,166,131,68,1.93,1138.0,Yoga,19.4,2.7,4,3,23.01,98,589.6373056994819,1.3989637305699483,Normal
19,Female,49.1,1.68,193,164,58,1.42,1164.0,Cardio,25.3,2.6,4,2,17.4,135,819.7183098591549,1.830985915492958,Underweight
43,Male,66.5,1.83,178,136,59,1.11,747.0,Yoga,27.1,2.4,3,2,19.86,119,672.9729729729729,2.162162162162162,Normal
31,Male,75.5,1.93,168,135,68,0.6,446.0,Cardio,20.5,3.4,2,1,20.27,100,743.3333333333334,5.666666666666667,Normal
24,Male,88.2,1.79,177,154,65,1.76,1491.0,HIIT,11.3,3.5,4,3,27.53,112,847.1590909090909,1.9886363636363635,Overweight
20,Male,74.8,1.75,184,121,73,1.33,885.0,Yoga,25.0,3.3,3,2,24.42,111,665.4135338345865,2.4812030075187965,Normal
40,Female,72.2,1.6,173,130,67,0.87,566.0,Yoga,29.2,1.9,3,1,28.2,106,650.5747126436781,2.1839080459770113,Overweight
35,Male,62.8,1.63,184,160,63,1.41,1241.0,Cardio,21.9,3.7,4,2,23.64,121,880.1418439716313,2.6241134751773054,Normal
55,Male,84.7,1.79,178,122,52,1.19,719.0,Cardio,23.3,2.4,3,2,26.43,126,604.2016806722689,2.0168067226890756,Overweight
52,Male,116.5,1.69,198,148,51,0.53,388.0,Cardio,27.3,2.4,2,1,40.79,147,732.0754716981131,4.528301886792453,Obese
32,Male,77.4,1.92,174,137,50,1.39,1047.0,Cardio,26.7,3.3,3,2,21.0,124,753.2374100719425,2.3741007194244603,Normal
42,Female,72.9,1.62,175,139,67,1.17,732.0,Yoga,25.7,2.0,4,2,27.78,108,625.6410256410256,1.7094017094017095,Overweight
54,Female,58.4,1.59,186,166,73,1.08,807.0,Cardio,32.5,1.9,2,1,23.1,113,747.2222222222222,1.759259259259259,Normal
45,Female,64.3,1.54,199,133,58,1.67,999.0,Yoga,15.3,2.7,4,3,27.11,141,598.2035928143713,1.6167664670658684,Overweight
27,Male,89.3,1.87,169,153,62,1.62,1363.0,Strength,12.7,3.5,5,3,25.54,107,841.358024691358,2.1604938271604937,Overweight
56,Male,90.2,1.61,163,168,51,1.38,1148.0,Yoga,22.6,2.3,3,2,34.8,112,831.8840579710146,1.6666666666666667,Obese
34,Female,59.0,1.62,178,150,56,1.13,847.0,Cardio,30.9,2.4,4,2,22.48,122,749.5575221238939,2.1238938053097347,Normal
56,Male,58.7,1.86,187,159,65,1.09,858.0,Cardio,22.6,3.3,3,2,16.97,122,787.1559633027522,3.027522935779816,Underweight
39,Male,127.5,1.82,180,161,70,1.26,1116.0,Strength,29.8,3.0,3,2,38.49,110,885.7142857142857,2.380952380952381,Obese
43,Female,68.6,1.52,173,137,68,1.42,875.0,Yoga,28.1,2.6,4,2,29.69,105,616.1971830985916,1.830985915492958,Overweight
42,Female,56.7,1.53,192,149,74,1.07,717.0,Strength,27.4,1.9,3,1,24.22,118,670.0934579439252,1.775700934579439,Normal
34,Female,64.5,1.78,169,144,64,1.33,958.0,Yoga,27.8,1.8,4,2,20.36,105,720.3007518796992,1.3533834586466165,Normal
30,Female,61.6,1.52,178,138,71,1.78,1228.0,Cardio,19.5,2.7,4,3,26.66,107,689.8876404494382,1.5168539325842698,Overweight
37,Male,75.1,1.82,189,127,60,1.23,859.0,Yoga,26.4,3.2,4,2,22.67,129,698.3739837398374,2.601626016260163,Normal
42,Male,79.3,1.93,181,147,50,1.22,888.0,Cardio,27.3,3.3,2,1,21.29,131,727.8688524590165,2.7049180327868854,Normal
21,Female,72.6,1.68,162,127,70,1.19,756.0,Cardio,34.2,1.8,3,2,25.72,92,635.2941176470589,1.512605042016807,Overweight
27,Male,76.7,1.7,196,150,56,0.96,792.0,HIIT,29.1,2.1,3,1,26.54,140,825.0,2.1875,Overweight
20,Female,44.2,1.61,177,122,69,1.08,659.0,HIIT,32.4,2.5,2,1,17.05,108,610.1851851851851,2.314814814814815,Underweight
58,Female,56.5,1.7,170,122,57,0.74,406.0,Yoga,27.0,2.7,2,1,19.55,113,548.6486486486486,3.648648648648649,Normal
35,Male,100.9,1.63,161,163,59,1.1,986.0,Cardio,28.4,3.1,2,1,37.98,102,896.3636363636363,2.818181818181818,Obese
53,Female,55.8,1.55,171,141,54,1.12,711.0,Strength,27.0,1.8,4,2,23.23,117,634.8214285714286,1.607142857142857,Normal
39,Male,58.3,1.93,165,136,58,1.35,1010.0,Cardio,27.4,3.7,4,2,15.65,107,748.1481481481482,2.7407407407407405,Underweight
51,Male,48.6,1.77,199,155,74,1.47,1128.0,Strength,26.9,3.5,2,1,15.51,125,767.3469387755102,2.380952380952381,Underweight
25,Male,81.7,1.95,188,136,74,1.94,1451.0,Yoga,13.8,3.5,4,3,21.49,114,747.9381443298969,1.8041237113402062,Normal
57,Male,85.6,1.69,189,133,50,1.76,1159.0,Yoga,12.7,3.5,5,3,29.97,139,658.5227272727273,1.9886363636363635,Overweight
36,Female,60.0,1.72,161,128,51,1.63,1043.0,Strength,18.2,2.7,5,3,20.28,110,639.877300613497,1.6564417177914113,Normal
59,Male,126.4,1.69,168,149,68,1.24,915.0,Strength,29.5,2.9,3,1,44.26,100,737.9032258064516,2.338709677419355,Obese
58,Female,75.4,1.78,161,140,63,1.05,662.0,Cardio,26.0,2.5,4,2,23.8,98,630.4761904761905,2.380952380952381,Normal
54,Female,64.2,1.69,188,131,69,1.69,996.0,Yoga,16.5,2.7,4,3,22.48,119,589.3491124260355,1.5976331360946747,Normal
23,Female,65.2,1.62,192,156,59,1.37,1069.0,Cardio,31.1,2.5,3,2,24.84,133,780.2919708029196,1.824817518248175,Normal
43,Female,70.1,1.66,169,151,58,0.99,673.0,Strength,34.6,2.6,2,1,25.44,111,679.7979797979798,2.6262626262626263,Overweight
51,Male,102.6,1.77,193,130,59,1.21,779.0,HIIT,21.0,3.4,2,1,32.75,134,643.801652892562,2.809917355371901,Obese
23,Male,107.2,1.93,167,139,55,1.15,879.0,HIIT,20.2,3.1,4,2,28.78,112,764.3478260869566,2.695652173913044,Overweight
54,Female,56.5,1.75,196,154,66,1.76,1220.0,HIIT,15.3,2.7,5,3,18.45,130,693.1818181818181,1.5340909090909092,Underweight
50,Female,61.6,1.75,192,166,74,1.22,911.0,Strength,25.5,2.2,4,2,20.11,118,746.7213114754098,1.8032786885245904,Normal
39,Male,81.7,1.75,165,165,55,1.32,1198.0,Cardio,29.1,2.8,4,2,26.68,110,907.5757575757575,2.121212121212121,Overweight
38,Female,76.6,1.58,199,130,53,0.74,481.0,Yoga,32.2,2.3,2,1,30.68,146,650.0,3.108108108108108,Obese
23,Male,116.8,1.79,178,127,69,1.0,698.0,Strength,26.8,3.4,4,2,36.45,109,698.0,3.4,Obese
23,Female,60.1,1.59,191,123,52,1.8,1107.0,HIIT,17.6,2.7,4,3,23.77,139,615.0,1.5,Normal
21,Male,93.7,1.73,186,146,72,1.0,803.0,Cardio,27.8,3.6,2,1,31.31,114,803.0,3.6,Obese
47,Female,41.6,1.58,160,163,68,1.03,756.0,Yoga,26.6,2.1,4,2,16.66,92,733.9805825242719,2.0388349514563107,Underweight
28,Female,55.1,1.79,192,159,67,1.99,1582.0,Yoga,17.0,2.7,5,3,17.2,125,794.9748743718593,1.35678391959799,Underweight
47,Male,127.1,1.76,199,157,73,0.71,552.0,Strength,24.9,3.0,2,1,41.03,126,777.4647887323944,4.225352112676057,Obese
48,Female,69.1,1.6,191,166,53,1.34,1001.0,Strength,26.1,2.0,4,2,26.99,138,747.0149253731342,1.4925373134328357,Overweight
41,Female,66.8,1.74,164,149,57,1.34,898.0,Yoga,29.2,2.3,3,1,22.06,107,670.1492537313433,1.716417910447761,Normal
26,Male,125.5,1.76,176,163,66,1.15,1031.0,Yoga,23.2,3.1,4,2,40.52,110,896.5217391304349,2.695652173913044,Obese
20,Female,71.3,1.58,167,167,54,1.07,893.0,HIIT,25.4,1.5,3,2,28.56,113,834.5794392523364,1.4018691588785046,Overweight
48,Male,129.2,1.61,193,167,62,1.06,876.0,Yoga,21.4,2.9,4,2,49.84,131,826.4150943396226,2.735849056603773,Obese
57,Male,96.3,1.86,168,146,74,1.1,795.0,Strength,27.6,2.2,3,2,27.84,94,722.7272727272726,2.0,Overweight
54,Female,67.5,1.54,182,140,50,0.72,454.0,Cardio,25.2,1.5,3,1,28.46,132,630.5555555555555,2.0833333333333335,Overweight
53,Female,64.4,1.55,194,139,62,1.77,1107.0,HIIT,19.7,2.7,4,3,26.81,132,625.4237288135594,1.5254237288135595,Overweight
41,Female,64.9,1.57,166,123,53,1.04,576.0,HIIT,25.9,2.4,4,2,26.33,113,553.8461538461538,2.3076923076923075,Overweight
48,Female,52.3,1.66,174,130,71,0.74,433.0,Yoga,33.0,1.8,3,1,18.98,103,585.1351351351351,2.4324324324324325,Normal
23,Female,56.7,1.55,179,132,73,1.38,911.0,Cardio,34.0,1.9,4,2,23.6,106,660.144927536232,1.3768115942028987,Normal
19,Female,46.8,1.63,184,128,63,1.35,864.0,HIIT,34.4,1.6,4,2,17.61,121,640.0,1.1851851851851851,Underweight
37,Female,70.3,1.77,162,123,52,1.01,621.0,Strength,33.7,1.7,2,1,22.44,110,614.8514851485148,1.683168316831683,Normal
45,Male,80.8,1.76,183,131,54,1.7,1102.0,Yoga,11.4,3.5,4,3,26.08,129,648.2352941176471,2.058823529411765,Overweight
28,Female,56.0,1.5,193,128,56,1.94,1242.0,Strength,16.7,2.7,5,3,24.89,137,640.2061855670104,1.3917525773195878,Normal
21,Male,101.2,1.84,181,132,50,1.3,944.0,Yoga,24.3,3.3,2,1,29.89,131,726.1538461538461,2.5384615384615383,Overweight
32,Female,56.6,1.57,170,167,72,1.65,1378.0,HIIT,15.7,2.7,4,3,22.96,98,835.1515151515152,1.6363636363636365,Normal
23,Female,40.9,1.75,167,145,61,0.82,594.0,Yoga,25.2,2.1,3,1,13.36,106,724.3902439024391,2.5609756097560976,Underweight
47,Male,127.8,1.65,198,157,60,0.77,598.0,Cardio,28.7,3.5,2,1,46.94,138,776.6233766233767,4.545454545454545,Obese
55,Female,49.3,1.76,194,161,73,1.28,927.0,Strength,30.5,2.0,2,1,15.92,121,724.21875,1.5625,Underweight
19,Female,64.3,1.63,197,132,57,1.87,1234.0,Cardio,18.0,2.7,5,3,24.2,140,659.8930481283422,1.4438502673796791,Normal
32,Male,49.3,1.62,167,158,74,1.18,1025.0,Strength,29.3,2.5,3,2,18.79,93,868.6440677966102,2.1186440677966103,Normal
28,Female,63.0,1.62,196,147,55,0.68,500.0,Strength,31.7,1.9,2,1,24.01,141,735.2941176470588,2.7941176470588234,Normal
25,Female,41.1,1.67,186,138,71,1.03,711.0,Yoga,31.9,2.4,3,2,14.74,115,690.2912621359224,2.3300970873786406,Underweight
43,Female,40.5,1.74,187,143,51,1.5,965.0,HIIT,32.9,2.2,3,2,13.38,136,643.3333333333334,1.4666666666666668,Underweight
22,Male,71.0,1.62,199,138,68,0.91,691.0,HIIT,21.2,3.5,2,1,27.05,131,759.3406593406593,3.846153846153846,Overweight
23,Female,60.9,1.62,193,168,69,1.59,1336.0,Cardio,16.8,2.7,5,3,23.21,124,840.251572327044,1.6981132075471699,Normal
43,Female,64.7,1.66,191,132,69,1.88,1117.0,Yoga,19.8,2.7,4,3,23.48,122,594.1489361702128,1.4361702127659577,Normal
21,Female,51.0,1.71,174,132,73,1.07,706.0,HIIT,34.2,2.2,3,2,17.44,101,659.8130841121495,2.0560747663551404,Underweight
36,Female,57.7,1.77,176,147,63,1.65,1213.0,Strength,19.4,2.7,4,3,18.42,113,735.1515151515152,1.6363636363636365,Underweight
37,Male,76.9,1.82,192,121,50,1.49,992.0,Strength,24.5,2.8,4,2,23.22,142,665.771812080537,1.8791946308724832,Normal
50,Male,80.5,1.77,175,129,59,1.85,1181.0,Yoga,14.3,3.5,4,3,25.7,116,638.3783783783783,1.8918918918918919,Overweight
37,Female,73.3,1.74,188,141,65,1.03,726.0,Cardio,25.5,2.4,3,2,24.21,123,704.8543689320388,2.3300970873786406,Normal
29,Female,49.0,1.57,168,132,53,1.33,878.0,Yoga,26.5,2.6,3,2,19.88,115,660.1503759398496,1.9548872180451127,Normal
18,Male,114.5,1.97,192,128,60,1.03,725.0,Cardio,24.1,2.6,3,1,29.5,132,703.8834951456311,2.5242718446601944,Overweight
43,Male,81.0,1.78,188,152,65,1.58,1189.0,Yoga,12.4,3.5,5,3,25.56,123,752.5316455696202,2.2151898734177213,Overweight
31,Female,53.5,1.76,172,133,69,1.22,811.0,Strength,27.6,1.8,4,2,17.27,103,664.7540983606558,1.4754098360655739,Underweight
55,Male,52.1,1.68,180,167,50,0.77,637.0,Yoga,23.6,3.0,3,1,18.46,130,827.2727272727273,3.896103896103896,Underweight
54,Female,70.1,1.52,180,139,65,0.76,475.0,HIIT,26.6,2.1,2,1,30.34,115,625.0,2.763157894736842,Obese
28,Male,86.9,1.78,164,134,68,1.29,951.0,HIIT,24.9,3.7,4,2,27.43,96,737.2093023255813,2.868217054263566,Overweight
53,Male,73.4,1.76,169,151,70,1.09,815.0,Yoga,27.9,2.8,3,2,23.7,99,747.7064220183486,2.568807339449541,Normal
30,Male,90.0,1.66,165,152,71,1.32,1104.0,Cardio,26.6,2.1,4,2,32.66,94,836.3636363636364,1.5909090909090908,Obese
20,Male,85.7,1.92,172,136,58,1.72,1287.0,Cardio,10.5,3.5,5,3,23.25,114,748.2558139534884,2.0348837209302326,Normal
50,Female,70.4,1.55,160,143,58,0.73,470.0,Strength,29.9,2.7,2,1,29.3,102,643.8356164383562,3.6986301369863015,Overweight
23,Male,57.7,1.71,179,149,58,1.15,942.0,Strength,27.0,3.4,3,2,19.73,121,819.1304347826087,2.956521739130435,Normal
27,Male,75.7,1.76,167,132,66,0.68,494.0,Cardio,25.3,2.3,3,1,24.44,101,726.470588235294,3.38235294117647,Normal
22,Female,61.8,1.52,169,166,61,1.83,1519.0,Yoga,17.0,2.7,5,3,26.75,108,830.0546448087431,1.4754098360655739,Overweight
40,Male,80.3,1.76,168,167,74,1.63,1497.0,Strength,13.1,3.5,5,3,25.92,94,918.4049079754602,2.147239263803681,Overweight
27,Male,104.3,1.68,162,135,62,1.28,950.0,Cardio,29.7,3.5,3,2,36.95,100,742.1875,2.734375,Obese
19,Female,65.7,1.58,170,121,57,1.46,883.0,Cardio,25.9,1.9,3,2,26.32,113,604.7945205479452,1.3013698630136985,Overweight
30,Male,120.3,1.96,171,136,65,0.66,494.0,Yoga,23.9,2.6,2,1,31.32,106,748.4848484848485,3.9393939393939394,Obese
57,Female,51.9,1.57,169,151,67,1.05,713.0,HIIT,29.1,2.6,3,2,21.06,102,679.047619047619,2.4761904761904763,Normal
19,Female,59.1,1.57,184,162,50,1.65,1336.0,Cardio,17.9,2.7,5,3,23.98,134,809.6969696969697,1.6363636363636365,Normal
37,Female,66.9,1.75,184,127,50,1.38,876.0,Strength,26.5,2.1,4,2,21.84,134,634.7826086956522,1.5217391304347827,Normal
18,Female,66.9,1.75,170,122,61,0.94,573.0,Yoga,26.8,1.7,2,1,21.84,109,609.5744680851064,1.8085106382978724,Normal
54,Male,78.7,1.66,195,131,55,1.42,921.0,Yoga,22.9,2.6,3,2,28.56,140,648.5915492957747,1.830985915492958,Overweight
26,Female,62.4,1.61,198,139,58,1.88,1307.0,Yoga,19.8,2.7,4,3,24.07,140,695.2127659574469,1.4361702127659577,Normal
34,Male,102.1,1.71,185,135,72,0.96,713.0,HIIT,27.3,3.2,2,1,34.92,113,742.7083333333334,3.3333333333333335,Obese
26,Male,51.9,2.0,173,133,54,0.75,549.0,HIIT,26.6,2.3,2,1,12.97,119,732.0,3.0666666666666664,Underweight
28,Male,58.3,2.0,198,135,65,1.32,980.0,Strength,28.2,3.0,4,2,14.57,133,742.4242424242424,2.2727272727272725,Underweight
32,Male,89.8,1.92,199,168,67,1.93,1783.0,Strength,10.6,3.5,4,3,24.36,132,923.8341968911917,1.8134715025906736,Normal
41,Male,101.1,1.83,160,162,66,0.79,634.0,Yoga,28.6,3.2,2,1,30.19,94,802.5316455696202,4.050632911392405,Obese
55,Male,118.6,1.72,163,168,67,0.77,640.0,Strength,25.9,2.6,3,1,40.09,96,831.1688311688312,3.376623376623377,Obese
52,Male,84.8,1.85,189,152,50,1.19,895.0,Cardio,23.4,3.2,2,1,24.78,139,752.1008403361345,2.689075630252101,Normal
47,Male,80.0,1.77,171,149,68,0.72,531.0,HIIT,28.2,3.5,3,1,25.54,103,737.5,4.861111111111112,Overweight
48,Male,73.1,1.83,194,131,71,1.05,681.0,Yoga,28.0,2.8,4,2,21.83,123,648.5714285714286,2.6666666666666665,Normal
22,Male,117.3,1.68,172,134,57,1.24,914.0,Yoga,28.5,2.7,3,2,41.56,115,737.0967741935484,2.17741935483871,Obese
31,Female,77.4,1.71,190,137,52,1.26,863.0,Cardio,26.2,1.8,4,2,26.47,138,684.9206349206349,1.4285714285714286,Overweight
28,Female,72.9,1.67,197,147,74,1.13,831.0,Cardio,34.7,2.2,3,2,26.14,123,735.3982300884957,1.946902654867257,Overweight
26,Female,71.2,1.5,182,142,54,1.15,816.0,Cardio,34.6,2.6,2,1,31.64,128,709.5652173913044,2.2608695652173916,Obese
51,Male,88.2,1.62,163,133,72,1.56,1027.0,Cardio,11.8,3.5,4,3,33.61,91,658.3333333333333,2.2435897435897436,Obese
29,Female,75.6,1.8,175,149,57,1.31,976.0,Yoga,25.7,1.9,4,2,23.33,118,745.0381679389312,1.450381679389313,Normal
52,Female,57.9,1.56,166,152,68,1.66,1135.0,HIIT,15.8,2.7,4,3,23.79,98,683.7349397590361,1.6265060240963858,Normal
52,Female,70.6,1.58,181,164,67,1.02,753.0,HIIT,34.9,2.0,3,2,28.28,114,738.2352941176471,1.9607843137254901,Overweight
18,Male,118.6,1.64,188,134,67,0.94,693.0,Cardio,25.6,2.7,3,1,44.1,121,737.2340425531916,2.8723404255319154,Obese
57,Male,55.7,1.99,170,126,70,1.13,705.0,Strength,23.6,3.0,3,2,14.07,100,623.8938053097346,2.6548672566371683,Underweight
39,Male,102.3,1.94,192,134,50,0.89,656.0,Yoga,22.9,2.4,3,1,27.18,142,737.0786516853932,2.696629213483146,Overweight
46,Male,72.6,1.87,188,161,64,1.31,1044.0,HIIT,22.6,3.4,4,2,20.76,124,796.9465648854962,2.595419847328244,Normal
25,Female,63.8,1.68,198,165,67,0.95,784.0,Cardio,31.6,1.9,2,1,22.6,131,825.2631578947369,2.0,Normal
28,Female,67.3,1.67,171,157,74,0.61,479.0,Strength,29.2,2.3,3,1,24.13,97,785.2459016393443,3.7704918032786883,Normal
58,Female,59.3,1.58,166,165,56,1.97,1463.0,Strength,19.8,2.7,4,3,23.75,110,742.6395939086294,1.3705583756345179,Normal
54,Female,70.7,1.57,198,163,65,1.14,836.0,Cardio,31.8,2.1,3,1,28.68,133,733.3333333333334,1.842105263157895,Overweight
31,Male,86.9,1.69,185,130,65,1.72,1230.0,Yoga,14.0,3.5,4,3,30.43,120,715.1162790697674,2.0348837209302326,Obese
47,Male,98.2,1.9,199,148,64,0.76,557.0,HIIT,22.9,3.0,3,1,27.2,135,732.8947368421052,3.9473684210526314,Overweight
52,Male,63.6,1.62,168,150,55,1.3,965.0,Strength,20.8,2.3,4,2,24.23,113,742.3076923076923,1.769230769230769,Normal
38,Female,45.2,1.68,193,144,58,1.01,727.0,HIIT,29.9,2.4,3,2,16.01,135,719.8019801980198,2.376237623762376,Underweight
54,Male,117.2,1.62,172,143,56,1.04,736.0,HIIT,23.1,2.3,4,2,44.66,116,707.6923076923076,2.2115384615384612,Obese
22,Male,107.4,1.74,195,138,63,1.34,1017.0,Strength,22.0,2.2,2,1,35.47,132,758.9552238805969,1.6417910447761195,Obese
36,Female,59.1,1.78,184,121,60,0.85,514.0,Cardio,34.5,2.2,2,1,18.65,124,604.7058823529412,2.588235294117647,Normal
31,Female,53.3,1.64,183,141,70,0.57,402.0,Strength,29.4,2.4,3,1,19.82,113,705.2631578947369,4.2105263157894735,Normal
43,Male,46.2,1.63,176,139,65,1.18,812.0,Strength,21.7,2.1,2,1,17.39,111,688.135593220339,1.7796610169491527,Underweight
21,Male,67.0,1.61,161,152,74,1.32,1104.0,Yoga,22.0,2.1,3,2,25.85,87,836.3636363636364,1.5909090909090908,Overweight
42,Male,86.3,1.77,172,127,55,1.77,1113.0,HIIT,11.4,3.5,4,3,27.55,117,628.8135593220339,1.9774011299435028,Overweight
59,Male,85.5,1.67,190,144,71,1.99,1418.0,Cardio,15.0,3.5,5,3,30.66,119,712.5628140703518,1.7587939698492463,Obese
42,Male,70.2,1.87,188,165,65,1.38,1127.0,HIIT,22.7,3.4,3,2,20.07,123,816.6666666666667,2.4637681159420293,Normal
35,Male,127.1,1.62,187,128,69,1.02,718.0,Strength,23.3,3.4,4,2,48.43,118,703.9215686274509,3.333333333333333,Obese
57,Female,75.6,1.67,186,153,65,1.05,723.0,Cardio,31.6,1.8,3,2,27.11,121,688.5714285714286,1.7142857142857142,Overweight
25,Female,62.6,1.65,174,142,61,1.2,852.0,Cardio,27.9,2.2,3,1,22.99,113,710.0,1.8333333333333335,Normal
56,Female,55.7,1.53,190,124,66,1.91,1066.0,Cardio,16.1,2.7,5,3,23.79,124,558.1151832460733,1.4136125654450262,Normal
57,Male,96.1,1.74,199,144,54,1.21,862.0,Cardio,21.6,2.8,3,2,31.74,145,712.3966942148761,2.3140495867768593,Obese
31,Female,76.7,1.62,174,127,74,1.39,883.0,Yoga,28.1,2.3,4,2,29.23,100,635.2517985611511,1.6546762589928057,Overweight
49,Male,57.2,1.89,192,135,62,1.14,762.0,Cardio,21.1,3.5,2,1,16.01,130,668.421052631579,3.0701754385964914,Underweight
55,Male,69.9,1.81,179,167,57,1.2,992.0,Strength,20.2,2.1,4,2,21.34,122,826.6666666666667,1.7500000000000002,Normal
50,Female,67.9,1.77,171,164,73,1.03,760.0,Yoga,33.0,2.4,3,2,21.67,98,737.8640776699029,2.3300970873786406,Normal
40,Male,87.9,1.87,196,134,54,1.96,1445.0,Strength,10.7,3.5,5,3,25.14,142,737.2448979591837,1.7857142857142858,Overweight
32,Male,102.8,1.98,168,120,61,1.24,818.0,Strength,27.8,2.8,3,2,26.22,107,659.6774193548387,2.258064516129032,Overweight
50,Female,51.8,1.5,182,141,58,1.32,838.0,HIIT,33.0,2.2,3,1,23.02,124,634.8484848484849,1.6666666666666667,Normal
42,Female,57.7,1.57,167,122,52,1.83,1005.0,Cardio,17.7,2.7,4,3,23.41,115,549.1803278688525,1.4754098360655739,Normal
34,Female,66.5,1.69,191,157,52,0.81,636.0,Cardio,28.1,2.3,3,1,23.28,139,785.1851851851851,2.839506172839506,Normal
50,Male,95.4,1.61,173,133,50,1.16,764.0,Strength,21.5,3.6,4,2,36.8,123,658.6206896551724,3.1034482758620694,Obese
19,Female,69.2,1.6,186,155,74,1.17,907.0,Cardio,32.4,1.6,3,1,27.03,112,775.2136752136753,1.3675213675213678,Overweight
31,Female,66.6,1.67,184,137,71,1.02,699.0,Yoga,31.0,1.5,4,2,23.88,113,685.2941176470588,1.4705882352941175,Normal
57,Male,83.4,1.65,172,166,67,1.57,1290.0,HIIT,13.3,3.5,4,3,30.63,105,821.656050955414,2.229299363057325,Obese
57,Female,43.8,1.75,180,160,73,1.39,1001.0,Cardio,25.1,1.7,2,1,14.3,107,720.1438848920864,1.223021582733813,Underweight
56,Female,64.2,1.69,190,137,61,1.99,1227.0,Cardio,19.6,2.7,5,3,22.48,129,616.5829145728643,1.35678391959799,Normal
23,Female,44.1,1.62,196,122,58,0.58,354.0,Yoga,25.7,2.7,2,1,16.8,138,610.344827586207,4.655172413793104,Underweight
23,Male,87.3,1.91,164,129,58,1.87,1327.0,HIIT,11.8,3.5,5,3,23.93,106,709.6256684491979,1.8716577540106951,Normal
20,Male,55.0,1.6,172,168,67,1.12,1035.0,Yoga,24.0,3.2,4,2,21.48,105,924.1071428571428,2.857142857142857,Normal
24,Male,87.1,1.74,187,158,67,1.57,1364.0,Strength,10.0,3.5,4,3,28.77,120,868.7898089171974,2.229299363057325,Overweight
25,Male,66.6,1.61,184,166,56,1.38,1260.0,Strength,25.0,3.0,2,1,25.69,128,913.0434782608696,2.173913043478261,Overweight
59,Female,60.4,1.76,194,120,53,1.72,929.0,Cardio,18.8,2.7,5,3,19.5,141,540.1162790697674,1.5697674418604652,Normal
32,Male,126.4,1.83,198,146,62,1.1,883.0,HIIT,28.2,2.1,3,2,37.74,136,802.7272727272726,1.909090909090909,Obese
46,Male,88.7,1.63,166,146,66,0.75,542.0,Strength,28.8,3.5,2,1,33.38,100,722.6666666666666,4.666666666666667,Obese
